osm_type,osm_id,name,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,diet:gluten_free,diet:vegan,diet:vegetarian,email,name,opening_hours,organic,phone,website,wheelchair,cuisine,bar,brewery,indoor_seating,outdoor_seating,smoking,source,source:date,takeaway,toilets:wheelchair,addr:country,air_conditioning,contact:email,contact:phone,contact:website,opening_hours:kitchen,url,diet:halal,contact:facebook,contact:instagram,check_date,check_date:opening_hours,old_name,created_by,description,tourism,note,internet_access,brand,brand:wikidata,diet:meat,wikidata,wikipedia,opening_hours:signed,internet_access:fee,reservation,operator,official_name,atmotorway,branch,brand:website,operator:wikidata,wifi:operator,alt_name,delivery,name:zh,contact:fax,sport,source:addr,source:addr:date,name:prefix,payment:cards,payment:contactless,website:menu,diet:kosher,diet:lactose_free,diet:pescetarian,changing_table,smoking:outside,wheelchair:description,level,source:opening_hours,brand:wikipedia,wikimedia_commons,image,instagram,short_name,payment:cash,payment:credit_cards,payment:debit_cards,price,shop,facebook,access,payment:coins,payment:notes,indoor,kids_area:outdoor,toilets,toilets:access,twitter,contact:twitter,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,survey:date,fair_trade,identity,interaction,provides,breakfast,dinner,lunch,payment:maestro,strapline,fax,operator:website,historic,internet_access:ssid,stars,toilets:fee,toilets:handwashing,toilets:unisex,check_date:diet:vegan,old_name_1,old_name_2,name:en,name:nl,addr:housename,contact:mobile,payment:apple_pay,payment:google_pay,rooms,payment:mastercard,payment:visa,capacity,changing_table:adult,entrance:step_count,entrance:width,wheelchair:turning_circle,terrace,layer,name:it,self_service,opening_hours:url,drive_through,check_date:currency:XBT,drink:tea,microbrewery,construction,closed:amenity,not:brand:wikidata,atm,airconditioned,historic:amenity,historic:name,leisure,name:suffix,diet:non-vegetarian,food,contact:tripadvisor,ref:gers,disused:amenity,entrance,location,int_name,fixme,drink:beer,check_date:diet:vegetarian,menu,mobile,dog,start_date,fast_food,addr:suburb,contact:whatsapp,toilets:disposal,toilets:gender_segregated,kitchen,name:de,ref:bag,camp_site,changing_table:count,changing_table:location,old_website,website:note,highchair,man_made,surveillance,check_date:existence,opening_hours:takeaway,toilets:menstrual_products,mapillary,drink:club-mate,payment:girocard,name:ko,brand:email,ref,lgbtq,changing_table:fee,wheelchair:description:nl,source_ref,toilets:position,addr:floor,payment:cash:EUR,payment:pin,diet:mediterranean,full_name,website:booking,website:en,website:nl,name:ja,kids_area,kids_area:fee,kids_area:indoor,name:fr,lactose_free,vegetarian,happycow:id,open,payment:qr_code,service:electricity,name:source,roof:shape,restaurant,internet_access:password,opening_date,note:nl,beer,yelp,delivery:covid19,takeaway:covid19,diet:omnivore,all_you_can_eat,check_date:smoking,craft,changing_table:note,wifi,elevator,source:capacity,seats,old_name2,ice_cream,drink:coffee,drink:espresso,swimming_pool,diet:organic,addr:province,drive_in,phone:contact,start_date:amenity,abandoned,reservation:website,opening_hours:delivery,operator:phone,name:yue,heritage,heritage:operator,name:es,check_date:toilets:wheelchair,name:pt,diet:fish,toilets:changing_table,clothes,ref:kvk,payment:account_cards,payment:american_express,website:orders,website:contact,currency:EUR,opening_hours:phone,lastcheck,amenity_1,emergency,restaurant:type:nl,payment:cryptocurrencies,construction:amenity,delivery:partner,payment:v_pay,payment:visa_debit,payment:card,hotel,guest_house,drink:wine,ref:vatin,beverages,social_facility,contact:linkedin,contact:youtube,removed:addr:housenumber,removed:addr:street,designation,cat,phone:mobile,payment:electronic_purses,playground,weather_protection,loc_name,source:name,name:etymology,name:etymology:wikidata,ele,disused:shop,addr:number,note:en,diet:fresh,club,seamark:small_craft_facility:category,seamark:type,sport:boating,long_name,diet:dairy_free,contact:restaurantguru,kids_area:supervised,network,owner,internet_access:type,live_music,service_times,addr:unit,payment:iDeal,disused:tourism,disused:website,artist_name,ref:rce,source:amenity,opening_hours:dinner,award:michelin,fee,parking,old_name:de,toilets:female,toilets:male,second_hand,payment:bancomat,panoramax,telecom,contact:city,pets,disused:name,name:fy,diet:egg_free,diet:nut_free,diet:seafood,diet:sugar_free,beds,boat:rental,closed:name,seasonal,old_name3,short_name:zh,name:ar,alt_name:zh,name:am,name:-2022,diet:non-halal,hema:id,speciality,regional,name:1988-1990,name:1990-2001,name:2001-2007,name:2007-2016,name:2016-2023,building:colour,building:levels,addr:place,name:zh-Hans,loc_ref,cafe,winery,dress_code,name:vi,note:covid19,buffet,payment:visa_electron,amenity_2,amenity_3,power_supply,source:addr:postcode,name:signed,payment:cheque,website:menu:en,diet:healthy,payment:app,stroller,cash_withdrawal:type,building:floor,airside,name:tr,check:date,caravans,tents,room,reusable_packaging:accept,operator:wikipedia,wheelchair:description:en,diet:local,min_age,diet:chicken,diet:pork,building,OnroerendErfgoed:criteria,heritage:website,inscription,ref:OnroerendErfgoed,source:geometry:date,source:geometry:ref,roof:levels,note:BAG,floating,height,material,source:height,nudism,building:material,roof:colour,contact:tiktok,name_2,fenced,building:part,roof:height,roof:material,internet_access:downlink,type
node,4835331800,Eetwinkel 't Spoorhuys,Rijssen,5,7461AR,Stationsdwarsweg,restaurant,,,,,Eetwinkel 't Spoorhuys,"Mo 10:00-19:30, Tu 09:00-19:30, We 09:00-19:30, Th,Fr 09:00-20:00, Sa 10:00-20:00",,+31 548 226 337,,yes,,,,,yes,,BAG;local knowledge;survey,2017-05-04,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10960983582,King George,,,,,restaurant,,,,,King George,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2610223671,Rotonde,Rotterdam,230,3011KE,Goudsesingel,restaurant,,yes,only,info@restaurantrotonde.nl,Rotonde,,,+31 6 49397269,https://restaurantrotonde.nl/,,,,,,,,BAG,2013-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2736791736,Gusto,'s-Hertogenbosch,8,5211KC,Kolperstraat,restaurant,,,,,Gusto,,,,https://www.gusto-denbosch.nl,,mediterranean,,,,,,BAG,2014-02-11,,,,,,+31 73 610 4015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,10015831382,Gaziantep Sofrasi,Bergen op Zoom,1,4621EM,Piusplein,restaurant,,,,,Gaziantep Sofrasi,,,,,,turkish,,,,,,BAG,2022-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2809249588,Van 't Spit,Amsterdam,95-H,1053AH,De Clercqstraat,restaurant,,,,sjors@vantspit.nl,Van 't Spit,Mo-Su 17:00-01:00,,+31 20 358 3878,https://vantspit.nl/amsterdam-west,,,,,,,,BAG,2014-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367690181,Strandpaviljoen Atlantis,,,,,restaurant,,,,,Strandpaviljoen Atlantis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5729163690,WannaWaffle,Zwolle,3,8011PA,Sassenstraat,restaurant,,,,,WannaWaffle,"Tu-Th 09:00-17:00,09:00-17:30,10:00-17:30",,+31 38 421 7670,https://wannawaffle.nl/,no,international,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2815162075,Culi Consult Kookstudio,Vlissingen,52,4381BX,Nieuwendijk,restaurant,,,,,Culi Consult Kookstudio,,,,,,,,,,,,BAG,2014-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5424955069,'t Zusje,Ede,13A,6711AG,Nieuwe Stationsstraat,restaurant,,,,,'t Zusje,Mo-Sa 17:30-22:30; Su 17:00-22:30; PH 17:00-22:30,,+31 318 724 100,https://zusje.nl/onze-zusjes/ede/,,tapas,,,,,,BAG,2018-02-08,,,,,,,,,,,,,,,,,,,,,'t Zusje,Q108920510,,,,,,,,,,Ede,https://zusje.nl/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2752132316,Lo Stivale,Groningen,44,9712NM,Nieuwe Ebbingestraat,restaurant,,,,,Lo Stivale,Tu-Sa 17:00-21:30,,,,,,,,,,,BAG,2014-03-24,,,,,info@lostivale-antonio.nl,,https://www.lostivale-antonio.nl/,,,,https://www.facebook.com/Lostivaleantonio/,,2023-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2772913121,Jofel aan de Plas,Vlaardingen,50,3132TW,Surfpad,restaurant,,,,,Jofel aan de Plas,,,,https://www.jofeletenendrinken.nl,yes,,,,,,,BAG,2014-03-24,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2774027117,Mano's Bowls,Leiden,12,2311EC,Aalmarkt,restaurant,,,,,Mano's Bowls,12:00-21:00; Th-Sa 12:00-22:00,,+31 71 887 3858,https://manobowls.nl/,,hawaiian,,,yes,yes,,BAG,2014-03-24,,,,,,,,,,,,,2023-10-14,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2885893376,36aWay,Krommenie,36A,1561DK,Heiligeweg,restaurant,,,,,36aWay,,,,,,,,,,,,BAG,2014-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2853276784,Efkens Aanders,Oosterhout,18,4901JH,Nieuwstraat,restaurant,,,,,Efkens Aanders,,,+31 162 227 074,https://www.efkensaanders.nl/,,surinamese,,,,,,BAG,2014-05-07,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2704385479,Cucina Di Casa,'s-Gravenhage,60,2596VG,Paul Gabriëlstraat,restaurant,yes,,yes,,Cucina Di Casa,,,,https://cucinadicasa.nl/,,italian,,,,,,BAG;survey,2014-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,581645439,De Pizzabakkers,,,,,restaurant,,,,,De Pizzabakkers,Mo-Su 17:00-21:30,,,https://www.depizzabakkers.nl/vestigingen/leiden-herenstraat/,,pizza,,,yes,yes,,,,,,,,,,,,,,,,2023-04-13,,,,,,,,De Pizzabakkers,Q124218622,,,,,,,,,,,https://www.depizzabakkers.nl/,,,,,,,,,,,,,,,,,,,,,"Website, checked 2023-05-14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2933477908,Torino Seafood Bar,Roermond,7,6041EN,Marktstraat,restaurant,,,,,Torino Seafood Bar,,,+31 475 206 075,https://www.torinoseafoodbar.nl/,,,,,,,,BAG,2014-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2977215808,De Provence,Beuningen Gld,43,6641CS,Julianaplein,restaurant,,,,,De Provence,,,,,,,,,,,,BAG,2014-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,5652518336,Keuken met Karakter,Heiloo,2A,1851VN,De Olvendijk,restaurant,,,,,Keuken met Karakter,,,,https://keukenmetkarakter.nl,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2764434224,Holyland,Ede,39,6713AX,Kuiperplein,restaurant,,,,,Holyland,"Mo-Fr 00:00-00:30,15:00-24:00; Sa,Su 00:00-00:30,14:00-24:00",,,https://www.holyland-ede.nl/,,pizza,,,,,,BAG,2014-03-24,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2835723351,Boathouse Almere,Almere,150,1316VV,Noorderplassenweg,restaurant,,,,,Boathouse Almere,,,,https://boathouse.nl/,,regional,,,,,,BAG,2014-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
