osm_type,osm_id,amenity,name,cuisine,website,check_date,created_by,changing_table,changing_table:adult,entrance:kerb:height,entrance:ramp,entrance:step_count,entrance:width,phone,wheelchair:turning_circle,addr:housenumber,addr:postcode,addr:street,diet:vegetarian,email,opening_hours,addr:city,addr:country,brand,brand:wikidata,brand:wikipedia,toilets:wheelchair,contact:email,contact:phone,contact:website,addr:unit,internet_access,level,fixme,outdoor_seating,indoor_seating,alt_name,internet_access:fee,payment:cash,payment:contactless,payment:credit_cards,payment:debit_cards,wheelchair,toilets:wheelchair:door_width,toilets:wheelchair:level,takeaway,check_date:diet:vegetarian,check_date:opening_hours,toilets:wheelchair:space_side,operator,OnroerendErfgoed:criteria,fax,heritage,heritage:operator,heritage:website,old_name,ref:OnroerendErfgoed,contact:facebook,contact:instagram,contact:mobile,toilets:wheelchair:accessible_via,wikidata,diet:halal,diet:vegan,payment:cards,source,name:en,name:nl,website:menu,description,disused:amenity,wikipedia,facebook,image,mapillary,addr:housename,smoking,wikimedia_commons,ramp:wheelchair,mobile,capacity,access,comment,opening_hours:signed,restaurant:type:nl,disused:shop,note,delivery,name:fr,name:el,elevator:width,bar,brewery,microbrewery,reservation,start_date,toilets,drive_through,lgbtq:signed,reservation:phone,reservation:website,strapline,survey:date,toilets:access,toilets:wheelchair:space_front,was:cuisine,was:name,was:opening_hours,was:website,check_date:diet:vegan,diet:kosher:certification,self_service,stars,payment:mastercard,payment:visa,currency:XBT,payment:lightning,payment:lightning_contactless,payment:onchain,opening_hours:kitchen,phone:mobile,diet:kosher,branch,diet:healthy,diet:meat,diet:non-vegetarian,diet:organic,payment:maestro,addr:state,food,air_conditioning,changing_table:location,source:geometry:date,source:geometry:ref,shop,elevator:depth,diet:sugar_free,restaurant,url,name:ar,payment:qr_code,name:de,contact:whatsapp,ref:vatin,website:booking,contact:tiktok,opening_hours:takeaway,building,historic,castle_type,building:architecture,building:levels,roof:levels,house,tourism,height,indoor
node,6314910840,restaurant,Amvrosia Cousina,greek,https://www.amvrosiacousina.be/,,,,,,,,,,,,,,,,"Th-Mo,PH 12:00-2:00",,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6315472185,restaurant,De Foyer,,https://www.bourlaschouwburg.nu/,,,,,,,,,+32 3 233 55 17,,,2000.0,,,,"We-Sa 10:00-18:00; Su 10:00-12:00, 13:00-15:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6321736488,restaurant,Argo,greek,https://argo-restaurant.be/,,,,,0.01,no,1.0,0.79,+3232908858,yes,,,,,argo.restaurant@hotmail.com,,,,,,,no,,,,,,0.0,,yes,,,,yes,yes,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6327950586,restaurant,Felfel,lebanese,https://www.felfelantwerpen.be,2025-03-29,,,,,,,,+32 3 294 62 40,,37,2018.0,Mechelsesteenweg,,info@felfelantwerpen.be,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6372725906,restaurant,Foodmaker,,https://shops.foodmaker.be/nl/foodmaker-meir,,,,,0.01,yes,1.0,1.5,+32 3 345 47 76,yes,27,2000.0,Meir,,,Mo-Sa 11:00-17:00,Antwerpen,,,,,no,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6404039547,restaurant,The Josephine,,https://thejosephine.be/,2023-04-10,,,,0.0,,0.0,1.38,+32 3 828 01 55,no,11,2000.0,Schuttershofstraat,,reservations@thejosephine.be,"Tu,We 12:00-18:00; Th 12:00-21:00; Fr,Sa 12:00-19:00; Su,Mo off",,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6404288762,restaurant,YUST,,https://www.yust.com,2023-11-12,,,,,,,,+32 3 302 30 24,,2,,Coveliersstraat,,restaurant@yust.be,07:00-23:00,,,,,,,,,,,wlan,,,,,,no,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6431461398,restaurant,Knees to chin,asian;noodles;vietnamese,https://kneestochin.com/,,,,,0.07,no,1.0,0.9,+3236361183,yes,,2000.0,,,info@kneestochin.com,Mo-Su 11:30-22:00,,,,,,no,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,https://kneestochin.com/nl/menu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,partially,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6432685607,restaurant,Comocomo,spanish,http://www.comotapas.com,,,no,,0.12,no,1.0,0.9,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6432685608,restaurant,Mario Restaurant,italian,http://www.mariorestaurant.be,2023-04-08,,,,0.02,no,1.0,0.72,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6434452168,restaurant,Sushi Palace,sushi,http://antwerpen.sushipalace.be,2023-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6436940010,restaurant,Symforosa,sandwich,http://symforosa.com,,,,,0.0,,2.0,1.4,,yes,,,,,,,,,,,,no,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6445159885,restaurant,Brasserie Windsor,,,,,no,,0.12,no,2.0,0.75,,yes,,,,,,,,,,,,no,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6449882320,restaurant,Upton,,https://upton.be/,,,,,,,,,+32 3 292 57 10,,42,2000.0,Napelsstraat,,info@upton.be,"Su,Mo off; Tu-Th 12:00-14:00,19:00-21:00; Fr 12:00-14:00,19:00-21:30; Sa 19:00-21:30",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/uptonantwerp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6449882321,restaurant,Fiskeskur,fish;seafood,https://fiskeskur.be/,,,,,,,,,,,20b,2000.0,Kattendijkdok-Oostkaai,,info@fiskeskur.be,Mo-Su 12:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/fiskeskur/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6483544432,restaurant,'t Moorke,,,,,,,,,,,+32 3 647 00 74,,249,2180.0,Kapelsesteenweg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6507012004,restaurant,Ko'uzi,sushi,https://kouzi.be/,,,no,no,0.16,no,1.0,1.38,,no,12,,Leopoldplaats,no,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6509670546,restaurant,Litle Bun,,,,,,,0.05,no,1.0,0.86,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6515410488,restaurant,Schaftlokaal 410,international,https://www.cepa.be,,,,,,,,,,,33,2030.0,Zomerweg,,,Mo-Fr 08:00-18:00,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6538143219,restaurant,Tota,argentinian,,,,,,,,,,,,36,2000.0,Prekersstraat,,,"We-Fr 12:00-14:00,17:00-20:30; Sa 12:30-20:30",Antwerpen,BE,,,,,,+32 484 45 42 06,https://tota.negocio.site/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6578720533,restaurant,Le Dix,,,,,,,,,,,,,10,2018.0,Stierstraat,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6582588247,restaurant,Rice N‘ Roll,,,,,,,0.0,,2.0,0.7,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6648041311,restaurant,Os Pedros,portuguese,,2024-05-22,,,,,,,,+32 3 225 07 92,,,,,,os.pedros.caferestaurante@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6648041312,restaurant,Galicia,spanish,,,,,,0.1,no,1.0,0.78,+32 3 231 98 15,yes,,,,,,"Mo,Tu,Th-Su 12:00-14:30, 18:00-22:00; We off",,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6652488396,restaurant,Chilli's taverna,portuguese,,,,,,0.0,,2.0,0.85,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6658759392,restaurant,Beyzade,turkish,https://beyzaderestaurant-restaurant.business.site,2024-05-01,,,,,,,,,,,,,,,"Mo,We-Th,Su 11:00-03:00; Tu off; Fr-Sa 11:00-04:00",,,,,,,,,,,,,,,,,,yes,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6743458051,restaurant,AʼSur,argentinian,https://www.asur-restaurant.be,2024-02-07,,,,0.07,yes,1.0,1.11,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6839779827,restaurant,Takumi Ramen,ramen,https://takumiramennoodles.com/be/antwerp-grotemarkt/,2024-03-05,,no,no,0.09,,1.0,0.75,+32 3 234 2747,no,48,2000.0,Grote Markt,no,grotemarkt@takumiramen.be,"Mo-We 12:00-15:00,17:30-21:30; Th-Fr 12:00-15:00,17:00-22:00; Sa 12:00-22:00; Su 12:00-21:30",Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,takumiantwerp2,takumiramenbelgium,,,,,no,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Grote Markt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6839805367,restaurant,Brasserie Antwerp,,,,,yes,,0.0,,0.0,2.5,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,ground floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6839807854,restaurant,Kalura,pizza,,,,,,,,,,,,,,,yes,,"Tu-Sa 12:00-14:00,17:30-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6864934622,restaurant,Morso,,https://morso-antwerp.be/,2024-03-05,,,,,,,,,,,,,,info@morso-antwerp.be,"Mo-Fr 17:00-22:00, Sa-Su 12:00-22:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6917721521,restaurant,Cypro Restaurant,,http://www.cypro.be,,,,,0.06,no,1.0,0.89,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6917721523,restaurant,BÚN Bar & Restaurant,vietnamese,https://www.bunantwerp.be,,,,,,,,,,,43,,Volkstraat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-02-18,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,2015-01-05,Gbg/3900883,,,,,,,,,,,,,,,,,,,,,,,
node,6919675756,restaurant,De Artiest,,https://www.brasseriedenartist.be,,,,,0.0,,0.0,0.79,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6933046126,restaurant,Puro 26,italian,https://www.puro26.be,,,,,0.0,,0.0,1.0,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6938241234,restaurant,Tandoori Pasta,,,,,,,0.16,no,1.0,0.84,,no,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6938241240,restaurant,Da Vinci,italian,https://www.davinci-zuid.be,,,,,0.1,no,2.0,1.5,,yes,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6966509159,restaurant,'t Voorhuys,,https://www.hetvoorhuys.be/,,,,,,,,,,,823,2170.0,Bredabaan,,,"Mo-Th 10:30-24:00; Fr,Sa 00:00-01:00,10:30-24:00; Su 00:00-01:00,09:30-23:00",Merksem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,6981312621,restaurant,Mo's,seafood,https://www.mospizza.be,,,,,,,,,,,,,,,,,,,Mo's,Q17022303,en:Mo's Restaurants,,,,,,,,,,,Mo's Seafood & Chowder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7005616468,restaurant,Siam Sally,thai,http://www.siamsally.be,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7011520139,restaurant,Dam Dam Pizza,pizza,https://dam-dam-pizza.business.site/,,,,,,,,,,,81,2060.0,Lange Scholiersstraat,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7018065117,restaurant,Fong Mei,chinese,http://www.fongmei.be,2025-03-06,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7041453185,restaurant,de Bomma,regional,https://www.restaurantdebomma.be,,,,,0.0,,0.0,0.9,+32 3 773 32 01,no,3,2000.0,Willem Ogierplaats,,,Mo-Tu off; We-Su 12:00-21:30,Antwerpen,,,,,yes,,,,,,,,,,,,,,,,,0.9,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7066232603,restaurant,Salu Tiffin' Time,,http://salu-tiffintime.com/,,,,,,,,,+32 474 55 09 28,,47,2018.0,Molenstraat,,,,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7114947086,restaurant,Ellis Gourmet Burger,,,,,,,0.12,yes,1.0,1.3,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,elevator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
node,7123265875,restaurant,Bananenleef,indian,https://bananaleaf.be,,,,,0.01,no,1.0,0.88,,no,,,,,,Tu-Su 17:00-22:30,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7156618685,restaurant,Lunch Garden,regional,https://www.lunchgarden.be/nl/onze-restaurants/antwerpen-inno-meir,,,,,,,,,+32 3 227 48 96,,82,2000.0,Meir,,,"Mo-Th 09:30-18:00; Fr-Sa 09:30-18:30; Su,PH off",Antwerpen,,Lunch Garden,Q2491217,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7235151164,restaurant,Humm,middle_eastern,,2024-02-17,,,,,,,,+32 3 435 70 80,,33,,Dageraadplaats,,hello@humm.love,Mo 17:00-23:00; Th-Su 09:00-23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7236305129,restaurant,Arrikkiati,italian,https://www.arrikiiati.com,,,,,0.1,,1.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7241064050,restaurant,Bar Vert,coffee_shop;breakfast;brunch;lunch,,2024-03-16,,,,,,,,,,2-4,2018.0,Helenalei,,,Mo-Sa 10:30-18:00; Su 10:00-18:00,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/lunchbarvert/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7246220154,restaurant,Chicane,belgian;french,http://www.bistro-chicane.be,2023-11-09,,,,,,,,,,6,2600.0,Frederik de Merodeplein,,,Mo-Fr 11:00-22:00,Berchem,,,,,,,+32 3 230 94 91,,,,,,,,,,yes,yes,yes,yes,,,,,,,,,,,,,,,,https://www.facebook.com/bistrochicane/,https://www.instagram.com/bistrochicane/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recommended,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7260453188,restaurant,Repasse,,https://www.repasse.be,2023-11-09,,,,,,,,+32 472 54 11 57,,1-5,2018.0,Boomgaardstraat,,,"We-Fr 12:00-14:00,18:00-22:00; Sa 18:00-22:00; Su 13:00-21:00",,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afspanning De Hand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7265644116,restaurant,Wattman,eetccafé,http://www.wattman.be/,,,,,,,,,+32 3 230 55 40,,3,2600.0,Tramplein,,,"Tu-Fr 11:30-15:00, 17:30-22:30; Sa 17:00-22:30; Su 11:30-15:00, 17:00-22:30",Berchem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7280009015,restaurant,Tota,empanada,https://totaempanadas.com,,,,,,,,,,,20,2018.0,Kleine Beer Straat,,,Tu-Th 12:00-21:00; Fr-Sa 12:00-21:30; Su 12:00-21:00,Antwerpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7280393634,restaurant,Shad,indian,,,,,,,,,,+32 485 86 94 79,,69,,Tabakvest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,7280393652,restaurant,Sano,,https://sano-concept.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,2023-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,
node,7288961727,restaurant,Bar Epoq,,,2023-11-10,,,,,,,,,,,,,,,Mo-Th 10:00-18:00; Fr-Su 10:00-22:00,,,,,,,,,,,,,,yes,,,,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
